Table S4. All results for each management plan,,,,
Plan ID,Component,Criteria,Climate Change Inclusion,Value
141,design,design_cc_connect_all,climate action,0
141,design,design_cc_shifting_all,climate action,0
141,design,design_cc_refugia_all,climate action,0
141,design,design_adaptive_any,recommended action,1
141,design,design_adaptive_fully,recommended action,0
141,design,design_adaptive_zoning,recommended action,1
141,design,design_adaptive_both,recommended action,0
141,design,design_cc_adaptive,climate action,0
141,monitoring,monitor_any,general awareness,1
141,monitoring,monitor_planned,general awareness,0
141,monitoring,monitor_sci,recommended action,1
141,monitoring,monitor_soc,recommended action,1
141,monitoring,monitor_cc_explicit,climate action,1
141,monitoring,monitor_cc_implicit,recommended action,0
141,monitoring,monitor_cc_all,recommended action,1
141,monitoring,monitor_cc_research,climate action,0
141,adaptive management,mgmt_adapt,general awareness,1
141,adaptive management,mgmt_adapt_anymitigation,climate action,0
141,adaptive management,mgmt_adapt_protection,climate action,0
141,adaptive management,mgmt_adapt_green,climate action,0
141,adaptive management,mgmt_adapt_awareness,climate action,0
141,adaptive management,mgmt_adapt_limitation,climate action,1
141,adaptive management,threat_any,general awareness,1
141,adaptive management,threat_any_strat,recommended action,1
141,adaptive management,threat_any_cc,climate action,1
141,adaptive management,threat_compliance,general awareness,1
141,adaptive management,threat_compliance_strat,recommended action,1
141,adaptive management,threat_compliance_cc,climate action,0
141,adaptive management,threat_tourism,general awareness,1
141,adaptive management,threat_tourism_strat,recommended action,1
141,adaptive management,threat_tourism_cc,climate action,0
141,adaptive management,threat_pollution,general awareness,1
141,adaptive management,threat_pollution_strat,recommended action,1
141,adaptive management,threat_pollution_cc,climate action,0
141,adaptive management,threat_invasive,general awareness,1
141,adaptive management,threat_invasive_strat,recommended action,1
141,adaptive management,threat_invasive_cc,climate action,0
141,adaptive management,threat_habitat,general awareness,0
141,adaptive management,threat_habitat_strat,recommended action,0
141,adaptive management,threat_habitat_cc,climate action,0
142,climate change,climate_mention,climate action,1
142,climate change,climate_mention_only,climate action,0
142,climate change,climate_plan,climate action,0
142,climate change,climate_some,climate action,1
142,objectives,obj_cons_any,general awareness,0
142,objectives,obj_cons_sp,recommended action,0
142,objectives,obj_cons_unit,recommended action,0
142,objectives,obj_cons_both,recommended action,0
142,objectives,obj_mgmt_any,general awareness,1
142,objectives,obj_mgmt_lt,recommended action,0
142,objectives,obj_mgmt_eco,recommended action,0
142,objectives,obj_mgmt_monitor,recommended action,0
142,objectives,obj_mgmt_res,recommended action,0
142,objectives,obj_mgmt_ref,recommended action,0
142,objectives,obj_cc_any,climate action,1
142,objectives,obj_cc_gen,climate action,1
142,assessments,assess_threat,general awareness,1
142,assessments,assess_any,recommended action,NA
142,assessments,assess_any_planned,recommended action,1
142,assessments,assess_any_both,recommended action,1
142,assessments,assess_climate,climate action,0
142,assessments,assess_cc_planned,climate action,0
142,assessments,assess_cc_both,climate action,0
142,assessments,assess_all,recommended action,1
142,design,design_any,general awareness,0
142,design,design_type_zoning,general awareness,0
142,design,design_type_boundaries,general awareness,0
142,design,design_resilience_all,recommended action,0
142,design,design_cc_all,climate action,0
142,design,design_cc_planned,climate action,0
142,design,design_cc_current,climate action,0
142,design,design_cc_resilient_all,climate action,0
142,design,design_cc_critical_all,climate action,0
142,design,design_cc_connect_all,climate action,0
142,design,design_cc_shifting_all,climate action,0
142,design,design_cc_refugia_all,climate action,0
142,design,design_adaptive_any,recommended action,0
142,design,design_adaptive_fully,recommended action,0
142,design,design_adaptive_zoning,recommended action,0
142,design,design_adaptive_both,recommended action,0
142,design,design_cc_adaptive,climate action,0
142,monitoring,monitor_any,general awareness,1
142,monitoring,monitor_planned,general awareness,1
142,monitoring,monitor_sci,recommended action,0
142,monitoring,monitor_soc,recommended action,0
142,monitoring,monitor_cc_explicit,climate action,1
142,monitoring,monitor_cc_implicit,recommended action,0
142,monitoring,monitor_cc_all,recommended action,1
142,monitoring,monitor_cc_research,climate action,0
142,adaptive management,mgmt_adapt,general awareness,1
142,adaptive management,mgmt_adapt_anymitigation,climate action,1
142,adaptive management,mgmt_adapt_protection,climate action,0
142,adaptive management,mgmt_adapt_green,climate action,1
142,adaptive management,mgmt_adapt_awareness,climate action,0
142,adaptive management,mgmt_adapt_limitation,climate action,1
142,adaptive management,threat_any,general awareness,1
142,adaptive management,threat_any_strat,recommended action,1
142,adaptive management,threat_any_cc,climate action,0
142,adaptive management,threat_compliance,general awareness,0
142,adaptive management,threat_compliance_strat,recommended action,0
142,adaptive management,threat_compliance_cc,climate action,0
142,adaptive management,threat_tourism,general awareness,1
142,adaptive management,threat_tourism_strat,recommended action,0
142,adaptive management,threat_tourism_cc,climate action,0
142,adaptive management,threat_pollution,general awareness,1
142,adaptive management,threat_pollution_strat,recommended action,0
142,adaptive management,threat_pollution_cc,climate action,0
142,adaptive management,threat_invasive,general awareness,1
142,adaptive management,threat_invasive_strat,recommended action,0
142,adaptive management,threat_invasive_cc,climate action,0
142,adaptive management,threat_habitat,general awareness,1
142,adaptive management,threat_habitat_strat,recommended action,0
142,adaptive management,threat_habitat_cc,climate action,0
143,climate change,climate_mention,climate action,1
143,climate change,climate_mention_only,climate action,0
143,climate change,climate_plan,climate action,0
143,climate change,climate_some,climate action,1
143,objectives,obj_cons_any,general awareness,1
143,objectives,obj_cons_sp,recommended action,1
143,objectives,obj_cons_unit,recommended action,1
143,objectives,obj_cons_both,recommended action,1
143,objectives,obj_mgmt_any,general awareness,1
143,objectives,obj_mgmt_lt,recommended action,1
143,objectives,obj_mgmt_eco,recommended action,1
143,objectives,obj_mgmt_monitor,recommended action,0
143,objectives,obj_mgmt_res,recommended action,0
143,objectives,obj_mgmt_ref,recommended action,0
143,objectives,obj_cc_any,climate action,1
143,objectives,obj_cc_gen,climate action,1
143,assessments,assess_threat,general awareness,1
143,assessments,assess_any,recommended action,0
143,assessments,assess_any_planned,recommended action,0
143,assessments,assess_any_both,recommended action,0
143,assessments,assess_climate,climate action,0
143,assessments,assess_cc_planned,climate action,0
143,assessments,assess_cc_both,climate action,0
143,assessments,assess_all,recommended action,0
143,design,design_any,general awareness,1
143,design,design_type_zoning,general awareness,0
143,design,design_type_boundaries,general awareness,1
143,design,design_resilience_all,recommended action,1
143,design,design_cc_all,climate action,1
143,design,design_cc_planned,climate action,1
143,design,design_cc_current,climate action,0
143,design,design_cc_resilient_all,climate action,0
143,design,design_cc_critical_all,climate action,0
143,design,design_cc_connect_all,climate action,0
143,design,design_cc_shifting_all,climate action,1
143,design,design_cc_refugia_all,climate action,0
143,design,design_adaptive_any,recommended action,1
143,design,design_adaptive_fully,recommended action,1
143,design,design_adaptive_zoning,recommended action,1
143,design,design_adaptive_both,recommended action,1
143,design,design_cc_adaptive,climate action,1
143,monitoring,monitor_any,general awareness,1
143,monitoring,monitor_planned,general awareness,0
143,monitoring,monitor_sci,recommended action,1
143,monitoring,monitor_soc,recommended action,1
143,monitoring,monitor_cc_explicit,climate action,1
143,monitoring,monitor_cc_implicit,recommended action,0
143,monitoring,monitor_cc_all,recommended action,1
143,monitoring,monitor_cc_research,climate action,1
143,adaptive management,mgmt_adapt,general awareness,1
143,adaptive management,mgmt_adapt_anymitigation,climate action,1
143,adaptive management,mgmt_adapt_protection,climate action,1
143,adaptive management,mgmt_adapt_green,climate action,0
143,adaptive management,mgmt_adapt_awareness,climate action,0
143,adaptive management,mgmt_adapt_limitation,climate action,1
143,adaptive management,threat_any,general awareness,1
143,adaptive management,threat_any_strat,recommended action,1
143,adaptive management,threat_any_cc,climate action,1
143,adaptive management,threat_compliance,general awareness,1
143,adaptive management,threat_compliance_strat,recommended action,1
143,adaptive management,threat_compliance_cc,climate action,0
143,adaptive management,threat_tourism,general awareness,0
143,adaptive management,threat_tourism_strat,recommended action,0
143,adaptive management,threat_tourism_cc,climate action,0
143,adaptive management,threat_pollution,general awareness,1
143,adaptive management,threat_pollution_strat,recommended action,0
